Title,Date,Hour,OccupancyPercent,Nyepi,Galungan,Kuningan,Saraswati,Pagerwesi,Weather,Temperature,Label
Sidewalk Jimbaran,2024-10-05,22,63,False,False,False,False,False,Cloudy,29.5,Ramai
Sidewalk Jimbaran,2024-10-05,23,0,False,False,False,False,False,Cloudy,29.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-06,6,0,False,False,False,False,False,Cloudy,24.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-06,7,0,False,False,False,False,False,Cloudy,27.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-06,8,0,False,False,False,False,False,Cloudy,24.0,Tidak Ramai
Sidewalk Jimbaran,2024-10-06,9,0,False,False,False,False,False,Sunny,28.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-06,10,30,False,False,False,False,False,Sunny,32.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-06,11,42,False,False,False,False,False,Cloudy,25.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-06,12,54,False,False,False,False,False,Cloudy,28.7,Ramai
Sidewalk Jimbaran,2024-10-06,13,60,False,False,False,False,False,Cloudy,29.4,Ramai
Sidewalk Jimbaran,2024-10-06,14,62,False,False,False,False,False,Sunny,27.1,Ramai
Sidewalk Jimbaran,2024-10-06,15,61,False,False,False,False,False,Sunny,30.5,Ramai
Sidewalk Jimbaran,2024-10-06,16,62,False,False,False,False,False,Sunny,32.3,Ramai
Sidewalk Jimbaran,2024-10-06,17,68,False,False,False,False,False,Cloudy,26.4,Ramai
Sidewalk Jimbaran,2024-10-06,18,79,False,False,False,False,False,Cloudy,28.2,Sangat Ramai
Sidewalk Jimbaran,2024-10-06,19,91,False,False,False,False,False,Sunny,30.4,Sangat Ramai
Sidewalk Jimbaran,2024-10-06,20,91,False,False,False,False,False,Cloudy,27.5,Sangat Ramai
Sidewalk Jimbaran,2024-10-06,21,75,False,False,False,False,False,Sunny,28.0,Ramai
Sidewalk Jimbaran,2024-10-06,22,51,False,False,False,False,False,Sunny,31.5,Ramai
Sidewalk Jimbaran,2024-10-06,23,0,False,False,False,False,False,Sunny,27.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-07,6,0,False,False,False,False,False,Sunny,28.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-07,7,0,False,False,False,False,False,Cloudy,26.0,Tidak Ramai
Sidewalk Jimbaran,2024-10-07,8,0,False,False,False,False,False,Sunny,29.8,Tidak Ramai
Sidewalk Jimbaran,2024-10-07,9,0,False,False,False,False,False,Sunny,30.7,Tidak Ramai
Sidewalk Jimbaran,2024-10-07,10,30,False,False,False,False,False,Cloudy,24.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-07,11,39,False,False,False,False,False,Cloudy,25.7,Tidak Ramai
Sidewalk Jimbaran,2024-10-07,12,47,False,False,False,False,False,Sunny,31.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-07,13,53,False,False,False,False,False,Cloudy,25.4,Ramai
Sidewalk Jimbaran,2024-10-07,14,55,False,False,False,False,False,Sunny,33.0,Ramai
Sidewalk Jimbaran,2024-10-07,15,56,False,False,False,False,False,Sunny,31.2,Ramai
Sidewalk Jimbaran,2024-10-07,16,57,False,False,False,False,False,Sunny,29.6,Ramai
Sidewalk Jimbaran,2024-10-07,17,62,False,False,False,False,False,Cloudy,25.8,Ramai
Sidewalk Jimbaran,2024-10-07,18,69,False,False,False,False,False,Cloudy,29.2,Ramai
Sidewalk Jimbaran,2024-10-07,19,76,False,False,False,False,False,Sunny,32.7,Sangat Ramai
Sidewalk Jimbaran,2024-10-07,20,75,False,False,False,False,False,Cloudy,24.8,Ramai
Sidewalk Jimbaran,2024-10-07,21,62,False,False,False,False,False,Cloudy,29.8,Ramai
Sidewalk Jimbaran,2024-10-07,22,0,False,False,False,False,False,Sunny,28.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-07,23,0,False,False,False,False,False,Cloudy,27.0,Tidak Ramai
Sidewalk Jimbaran,2024-10-08,6,0,False,False,False,False,False,Cloudy,25.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-08,7,0,False,False,False,False,False,Sunny,32.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-08,8,0,False,False,False,False,False,Cloudy,29.0,Tidak Ramai
Sidewalk Jimbaran,2024-10-08,9,0,False,False,False,False,False,Sunny,27.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-08,10,32,False,False,False,False,False,Sunny,27.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-08,11,42,False,False,False,False,False,Cloudy,28.7,Tidak Ramai
Sidewalk Jimbaran,2024-10-08,12,50,False,False,False,False,False,Sunny,27.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-08,13,55,False,False,False,False,False,Cloudy,29.8,Ramai
Sidewalk Jimbaran,2024-10-08,14,56,False,False,False,False,False,Cloudy,24.4,Ramai
Sidewalk Jimbaran,2024-10-08,15,55,False,False,False,False,False,Sunny,27.4,Ramai
Sidewalk Jimbaran,2024-10-08,16,56,False,False,False,False,False,Sunny,29.6,Ramai
Sidewalk Jimbaran,2024-10-08,17,59,False,False,False,False,False,Cloudy,26.9,Ramai
Sidewalk Jimbaran,2024-10-08,18,69,False,False,False,False,False,Cloudy,27.3,Ramai
Sidewalk Jimbaran,2024-10-08,19,77,False,False,False,False,False,Cloudy,29.5,Sangat Ramai
Sidewalk Jimbaran,2024-10-08,20,78,False,False,False,False,False,Sunny,27.7,Sangat Ramai
Sidewalk Jimbaran,2024-10-08,21,66,False,False,False,False,False,Sunny,32.4,Ramai
Sidewalk Jimbaran,2024-10-08,22,0,False,False,False,False,False,Cloudy,26.7,Tidak Ramai
Sidewalk Jimbaran,2024-10-08,23,0,False,False,False,False,False,Sunny,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-10-09,6,0,False,False,False,False,False,Cloudy,26.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-09,7,0,False,False,False,False,False,Sunny,30.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-09,8,0,False,False,False,False,False,Sunny,28.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-09,9,0,False,False,False,False,False,Sunny,27.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-09,10,29,False,False,False,False,False,Sunny,32.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-09,11,41,False,False,False,False,False,Sunny,31.8,Tidak Ramai
Sidewalk Jimbaran,2024-10-09,12,51,False,False,False,False,False,Cloudy,29.3,Ramai
Sidewalk Jimbaran,2024-10-09,13,57,False,False,False,False,False,Cloudy,29.8,Ramai
Sidewalk Jimbaran,2024-10-09,14,58,False,False,False,False,False,Cloudy,28.9,Ramai
Sidewalk Jimbaran,2024-10-09,15,57,False,False,False,False,False,Cloudy,24.8,Ramai
Sidewalk Jimbaran,2024-10-09,16,56,False,False,False,False,False,Sunny,32.2,Ramai
Sidewalk Jimbaran,2024-10-09,17,59,False,False,False,False,False,Sunny,31.0,Ramai
Sidewalk Jimbaran,2024-10-09,18,70,False,False,False,False,False,Cloudy,24.3,Ramai
Sidewalk Jimbaran,2024-10-09,19,80,False,False,False,False,False,Cloudy,24.3,Sangat Ramai
Sidewalk Jimbaran,2024-10-09,20,81,False,False,False,False,False,Sunny,32.4,Sangat Ramai
Sidewalk Jimbaran,2024-10-09,21,67,False,False,False,False,False,Sunny,28.1,Ramai
Sidewalk Jimbaran,2024-10-09,22,0,False,False,False,False,False,Sunny,30.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-09,23,0,False,False,False,False,False,Sunny,27.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-10,6,0,False,False,False,False,False,Cloudy,29.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-10,7,0,False,False,False,False,False,Sunny,28.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-10,8,0,False,False,False,False,False,Sunny,32.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-10,9,0,False,False,False,False,False,Sunny,29.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-10,10,33,False,False,False,False,False,Cloudy,24.8,Tidak Ramai
Sidewalk Jimbaran,2024-10-10,11,44,False,False,False,False,False,Cloudy,29.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-10,12,54,False,False,False,False,False,Sunny,27.6,Ramai
Sidewalk Jimbaran,2024-10-10,13,60,False,False,False,False,False,Cloudy,25.4,Ramai
Sidewalk Jimbaran,2024-10-10,14,60,False,False,False,False,False,Sunny,29.9,Ramai
Sidewalk Jimbaran,2024-10-10,15,59,False,False,False,False,False,Cloudy,24.7,Ramai
Sidewalk Jimbaran,2024-10-10,16,58,False,False,False,False,False,Sunny,28.9,Ramai
Sidewalk Jimbaran,2024-10-10,17,61,False,False,False,False,False,Cloudy,24.7,Ramai
Sidewalk Jimbaran,2024-10-10,18,70,False,False,False,False,False,Sunny,30.1,Ramai
Sidewalk Jimbaran,2024-10-10,19,79,False,False,False,False,False,Sunny,27.7,Sangat Ramai
Sidewalk Jimbaran,2024-10-10,20,80,False,False,False,False,False,Sunny,31.1,Sangat Ramai
Sidewalk Jimbaran,2024-10-10,21,69,False,False,False,False,False,Cloudy,24.8,Ramai
Sidewalk Jimbaran,2024-10-10,22,0,False,False,False,False,False,Cloudy,29.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-10,23,0,False,False,False,False,False,Sunny,27.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-11,6,0,False,False,False,False,False,Cloudy,29.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-11,7,0,False,False,False,False,False,Sunny,32.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-11,8,0,False,False,False,False,False,Cloudy,24.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-11,9,0,False,False,False,False,False,Sunny,29.8,Tidak Ramai
Sidewalk Jimbaran,2024-10-11,10,37,False,False,False,False,False,Sunny,32.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-11,11,47,False,False,False,False,False,Cloudy,26.0,Tidak Ramai
Sidewalk Jimbaran,2024-10-11,12,54,False,False,False,False,False,Sunny,31.2,Ramai
Sidewalk Jimbaran,2024-10-11,13,60,False,False,False,False,False,Cloudy,27.8,Ramai
Sidewalk Jimbaran,2024-10-11,14,63,False,False,False,False,False,Cloudy,29.2,Ramai
Sidewalk Jimbaran,2024-10-11,15,65,False,False,False,False,False,Cloudy,28.6,Ramai
Sidewalk Jimbaran,2024-10-11,16,63,False,False,False,False,False,Sunny,32.2,Ramai
Sidewalk Jimbaran,2024-10-11,17,65,False,False,False,False,False,Sunny,29.1,Ramai
Sidewalk Jimbaran,2024-10-11,18,72,False,False,False,False,False,Cloudy,25.5,Ramai
Sidewalk Jimbaran,2024-10-11,19,81,False,False,False,False,False,Sunny,32.4,Sangat Ramai
Sidewalk Jimbaran,2024-10-11,20,84,False,False,False,False,False,Sunny,27.2,Sangat Ramai
Sidewalk Jimbaran,2024-10-11,21,72,False,False,False,False,False,Cloudy,25.3,Ramai
Sidewalk Jimbaran,2024-10-11,22,53,False,False,False,False,False,Cloudy,25.1,Ramai
Sidewalk Jimbaran,2024-10-11,23,0,False,False,False,False,False,Cloudy,24.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-12,6,0,False,False,False,False,False,Sunny,32.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-12,7,0,False,False,False,False,False,Cloudy,27.7,Tidak Ramai
Sidewalk Jimbaran,2024-10-12,8,0,False,False,False,False,False,Cloudy,28.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-12,9,0,False,False,False,False,False,Cloudy,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-10-12,10,35,False,False,False,False,False,Cloudy,29.8,Tidak Ramai
Sidewalk Jimbaran,2024-10-12,11,47,False,False,False,False,False,Sunny,31.7,Tidak Ramai
Sidewalk Jimbaran,2024-10-12,12,55,False,False,False,False,False,Sunny,30.8,Ramai
Sidewalk Jimbaran,2024-10-12,13,59,False,False,False,False,False,Cloudy,24.1,Ramai
Sidewalk Jimbaran,2024-10-12,14,61,False,False,False,False,False,Sunny,32.2,Ramai
Sidewalk Jimbaran,2024-10-12,15,61,False,False,False,False,False,Sunny,32.0,Ramai
Sidewalk Jimbaran,2024-10-12,16,63,False,False,False,False,False,Cloudy,29.0,Ramai
Sidewalk Jimbaran,2024-10-12,17,69,False,False,False,False,False,Cloudy,27.6,Ramai
Sidewalk Jimbaran,2024-10-12,18,82,False,False,False,False,False,Cloudy,27.7,Sangat Ramai
Sidewalk Jimbaran,2024-10-12,19,95,False,False,False,False,False,Cloudy,27.8,Sangat Ramai
Sidewalk Jimbaran,2024-10-12,20,100,False,False,False,False,False,Sunny,27.0,Sangat Ramai
Sidewalk Jimbaran,2024-10-12,21,86,False,False,False,False,False,Sunny,29.4,Sangat Ramai
Sidewalk Jimbaran,2024-10-12,22,63,False,False,False,False,False,Sunny,30.1,Ramai
Sidewalk Jimbaran,2024-10-12,23,0,False,False,False,False,False,Cloudy,29.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-13,6,0,False,False,False,False,False,Sunny,31.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-13,7,0,False,False,False,False,False,Sunny,27.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-13,8,0,False,False,False,False,False,Cloudy,25.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-13,9,0,False,False,False,False,False,Cloudy,26.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-13,10,30,False,False,False,False,False,Cloudy,26.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-13,11,42,False,False,False,False,False,Sunny,32.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-13,12,54,False,False,False,False,False,Sunny,29.3,Ramai
Sidewalk Jimbaran,2024-10-13,13,60,False,False,False,False,False,Sunny,28.1,Ramai
Sidewalk Jimbaran,2024-10-13,14,62,False,False,False,False,False,Cloudy,25.6,Ramai
Sidewalk Jimbaran,2024-10-13,15,61,False,False,False,False,False,Sunny,32.3,Ramai
Sidewalk Jimbaran,2024-10-13,16,62,False,False,False,False,False,Cloudy,26.7,Ramai
Sidewalk Jimbaran,2024-10-13,17,68,False,False,False,False,False,Cloudy,28.3,Ramai
Sidewalk Jimbaran,2024-10-13,18,79,False,False,False,False,False,Sunny,30.1,Sangat Ramai
Sidewalk Jimbaran,2024-10-13,19,91,False,False,False,False,False,Cloudy,29.2,Sangat Ramai
Sidewalk Jimbaran,2024-10-13,20,91,False,False,False,False,False,Cloudy,29.7,Sangat Ramai
Sidewalk Jimbaran,2024-10-13,21,75,False,False,False,False,False,Cloudy,24.1,Ramai
Sidewalk Jimbaran,2024-10-13,22,51,False,False,False,False,False,Cloudy,25.3,Ramai
Sidewalk Jimbaran,2024-10-13,23,0,False,False,False,False,False,Sunny,31.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-14,6,0,False,False,False,False,False,Cloudy,26.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-14,7,0,False,False,False,False,False,Cloudy,25.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-14,8,0,False,False,False,False,False,Cloudy,25.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-14,9,0,False,False,False,False,False,Cloudy,26.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-14,10,30,False,False,False,False,False,Cloudy,24.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-14,11,39,False,False,False,False,False,Sunny,31.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-14,12,47,False,False,False,False,False,Sunny,30.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-14,13,53,False,False,False,False,False,Sunny,28.9,Ramai
Sidewalk Jimbaran,2024-10-14,14,55,False,False,False,False,False,Sunny,28.7,Ramai
Sidewalk Jimbaran,2024-10-14,15,56,False,False,False,False,False,Cloudy,26.3,Ramai
Sidewalk Jimbaran,2024-10-14,16,57,False,False,False,False,False,Sunny,30.0,Ramai
Sidewalk Jimbaran,2024-10-14,17,62,False,False,False,False,False,Sunny,27.4,Ramai
Sidewalk Jimbaran,2024-10-14,18,69,False,False,False,False,False,Cloudy,28.5,Ramai
Sidewalk Jimbaran,2024-10-14,19,76,False,False,False,False,False,Sunny,29.9,Sangat Ramai
Sidewalk Jimbaran,2024-10-14,20,75,False,False,False,False,False,Cloudy,25.5,Ramai
Sidewalk Jimbaran,2024-10-14,21,62,False,False,False,False,False,Cloudy,26.9,Ramai
Sidewalk Jimbaran,2024-10-14,22,0,False,False,False,False,False,Sunny,32.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-14,23,0,False,False,False,False,False,Cloudy,26.0,Tidak Ramai
Sidewalk Jimbaran,2024-10-15,6,0,False,False,False,False,False,Sunny,30.8,Tidak Ramai
Sidewalk Jimbaran,2024-10-15,7,0,False,False,False,False,False,Sunny,32.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-15,8,0,False,False,False,False,False,Sunny,27.8,Tidak Ramai
Sidewalk Jimbaran,2024-10-15,9,0,False,False,False,False,False,Cloudy,26.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-15,10,32,False,False,False,False,False,Cloudy,26.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-15,11,42,False,False,False,False,False,Cloudy,25.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-15,12,50,False,False,False,False,False,Cloudy,27.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-15,13,55,False,False,False,False,False,Sunny,28.4,Ramai
Sidewalk Jimbaran,2024-10-15,14,56,False,False,False,False,False,Cloudy,29.8,Ramai
Sidewalk Jimbaran,2024-10-15,15,55,False,False,False,False,False,Sunny,30.4,Ramai
Sidewalk Jimbaran,2024-10-15,16,56,False,False,False,False,False,Sunny,31.9,Ramai
Sidewalk Jimbaran,2024-10-15,17,59,False,False,False,False,False,Cloudy,27.1,Ramai
Sidewalk Jimbaran,2024-10-15,18,69,False,False,False,False,False,Sunny,28.4,Ramai
Sidewalk Jimbaran,2024-10-15,19,77,False,False,False,False,False,Cloudy,27.5,Sangat Ramai
Sidewalk Jimbaran,2024-10-15,20,78,False,False,False,False,False,Sunny,28.0,Sangat Ramai
Sidewalk Jimbaran,2024-10-15,21,66,False,False,False,False,False,Sunny,28.4,Ramai
Sidewalk Jimbaran,2024-10-15,22,0,False,False,False,False,False,Cloudy,24.0,Tidak Ramai
Sidewalk Jimbaran,2024-10-15,23,0,False,False,False,False,False,Sunny,31.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-16,6,0,False,False,False,False,False,Sunny,27.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-16,7,0,False,False,False,False,False,Sunny,30.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-16,8,0,False,False,False,False,False,Sunny,29.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-16,9,0,False,False,False,False,False,Cloudy,28.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-16,10,29,False,False,False,False,False,Cloudy,28.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-16,11,41,False,False,False,False,False,Cloudy,27.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-16,12,51,False,False,False,False,False,Cloudy,28.2,Ramai
Sidewalk Jimbaran,2024-10-16,13,57,False,False,False,False,False,Cloudy,26.8,Ramai
Sidewalk Jimbaran,2024-10-16,14,58,False,False,False,False,False,Sunny,29.9,Ramai
Sidewalk Jimbaran,2024-10-16,15,57,False,False,False,False,False,Cloudy,26.6,Ramai
Sidewalk Jimbaran,2024-10-16,16,56,False,False,False,False,False,Sunny,30.3,Ramai
Sidewalk Jimbaran,2024-10-16,17,59,False,False,False,False,False,Cloudy,25.2,Ramai
Sidewalk Jimbaran,2024-10-16,18,70,False,False,False,False,False,Cloudy,24.5,Ramai
Sidewalk Jimbaran,2024-10-16,19,80,False,False,False,False,False,Sunny,27.0,Sangat Ramai
Sidewalk Jimbaran,2024-10-16,20,81,False,False,False,False,False,Cloudy,26.8,Sangat Ramai
Sidewalk Jimbaran,2024-10-16,21,67,False,False,False,False,False,Cloudy,29.2,Ramai
Sidewalk Jimbaran,2024-10-16,22,0,False,False,False,False,False,Cloudy,27.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-16,23,0,False,False,False,False,False,Sunny,27.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-17,6,0,False,False,False,False,False,Cloudy,29.7,Tidak Ramai
Sidewalk Jimbaran,2024-10-17,7,0,False,False,False,False,False,Cloudy,29.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-17,8,0,False,False,False,False,False,Cloudy,25.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-17,9,0,False,False,False,False,False,Cloudy,27.7,Tidak Ramai
Sidewalk Jimbaran,2024-10-17,10,33,False,False,False,False,False,Sunny,30.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-17,11,44,False,False,False,False,False,Sunny,29.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-17,12,54,False,False,False,False,False,Sunny,29.9,Ramai
Sidewalk Jimbaran,2024-10-17,13,60,False,False,False,False,False,Cloudy,29.3,Ramai
Sidewalk Jimbaran,2024-10-17,14,60,False,False,False,False,False,Sunny,30.5,Ramai
Sidewalk Jimbaran,2024-10-17,15,59,False,False,False,False,False,Cloudy,25.9,Ramai
Sidewalk Jimbaran,2024-10-17,16,58,False,False,False,False,False,Cloudy,26.0,Ramai
Sidewalk Jimbaran,2024-10-17,17,61,False,False,False,False,False,Cloudy,26.3,Ramai
Sidewalk Jimbaran,2024-10-17,18,70,False,False,False,False,False,Cloudy,29.5,Ramai
Sidewalk Jimbaran,2024-10-17,19,79,False,False,False,False,False,Sunny,27.4,Sangat Ramai
Sidewalk Jimbaran,2024-10-17,20,80,False,False,False,False,False,Cloudy,29.1,Sangat Ramai
Sidewalk Jimbaran,2024-10-17,21,69,False,False,False,False,False,Cloudy,29.5,Ramai
Sidewalk Jimbaran,2024-10-17,22,0,False,False,False,False,False,Sunny,29.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-17,23,0,False,False,False,False,False,Cloudy,29.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-18,6,0,False,False,False,False,False,Sunny,29.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-18,7,0,False,False,False,False,False,Sunny,31.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-18,8,0,False,False,False,False,False,Sunny,32.3,Tidak Ramai
Sidewalk Jimbaran,2024-10-18,9,0,False,False,False,False,False,Sunny,28.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-18,10,37,False,False,False,False,False,Sunny,31.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-18,11,47,False,False,False,False,False,Sunny,29.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-18,12,54,False,False,False,False,False,Sunny,27.3,Ramai
Sidewalk Jimbaran,2024-10-18,13,60,False,False,False,False,False,Sunny,30.0,Ramai
Sidewalk Jimbaran,2024-10-18,14,63,False,False,False,False,False,Sunny,28.0,Ramai
Sidewalk Jimbaran,2024-10-18,15,65,False,False,False,False,False,Sunny,29.2,Ramai
Sidewalk Jimbaran,2024-10-18,16,63,False,False,False,False,False,Sunny,31.3,Ramai
Sidewalk Jimbaran,2024-10-18,17,65,False,False,False,False,False,Sunny,32.6,Ramai
Sidewalk Jimbaran,2024-10-18,18,72,False,False,False,False,False,Cloudy,28.0,Ramai
Sidewalk Jimbaran,2024-10-18,19,81,False,False,False,False,False,Sunny,31.4,Sangat Ramai
Sidewalk Jimbaran,2024-10-18,20,84,False,False,False,False,False,Cloudy,29.7,Sangat Ramai
Sidewalk Jimbaran,2024-10-18,21,72,False,False,False,False,False,Cloudy,25.8,Ramai
Sidewalk Jimbaran,2024-10-18,22,53,False,False,False,False,False,Sunny,27.4,Ramai
Sidewalk Jimbaran,2024-10-18,23,0,False,False,False,False,False,Sunny,32.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-19,6,0,False,False,False,False,False,Sunny,30.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-19,7,0,False,False,False,False,False,Cloudy,26.0,Tidak Ramai
Sidewalk Jimbaran,2024-10-19,8,0,False,False,False,False,False,Cloudy,24.9,Tidak Ramai
Sidewalk Jimbaran,2024-10-19,9,0,False,False,False,False,False,Sunny,29.6,Tidak Ramai
Sidewalk Jimbaran,2024-10-19,10,35,False,False,False,False,False,Cloudy,25.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-19,11,47,False,False,False,False,False,Sunny,33.0,Tidak Ramai
Sidewalk Jimbaran,2024-10-19,12,55,False,False,False,False,False,Sunny,29.2,Ramai
Sidewalk Jimbaran,2024-10-19,13,59,False,False,False,False,False,Cloudy,24.4,Ramai
Sidewalk Jimbaran,2024-10-19,14,61,False,False,False,False,False,Sunny,32.2,Ramai
Sidewalk Jimbaran,2024-10-19,15,61,False,False,False,False,False,Cloudy,29.4,Ramai
Sidewalk Jimbaran,2024-10-19,16,63,False,False,False,False,False,Cloudy,25.9,Ramai
Sidewalk Jimbaran,2024-10-19,17,69,False,False,False,False,False,Cloudy,27.0,Ramai
Sidewalk Jimbaran,2024-10-19,18,82,False,False,False,False,False,Sunny,28.3,Sangat Ramai
Sidewalk Jimbaran,2024-10-19,19,95,False,False,False,False,False,Cloudy,27.5,Sangat Ramai
Sidewalk Jimbaran,2024-10-19,20,100,False,False,False,False,False,Sunny,27.9,Sangat Ramai
Sidewalk Jimbaran,2024-10-19,21,86,False,False,False,False,False,Sunny,30.1,Sangat Ramai
Sidewalk Jimbaran,2024-10-19,22,63,False,False,False,False,False,Sunny,30.7,Ramai
Sidewalk Jimbaran,2024-10-19,23,0,False,False,False,False,False,Cloudy,29.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-20,6,0,False,False,False,False,False,Sunny,31.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-20,7,0,False,False,False,False,False,Cloudy,25.2,Tidak Ramai
Sidewalk Jimbaran,2024-10-20,8,0,False,False,False,False,False,Cloudy,24.4,Tidak Ramai
Sidewalk Jimbaran,2024-10-20,9,0,False,False,False,False,False,Cloudy,25.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-20,10,30,False,False,False,False,False,Cloudy,28.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-20,11,42,False,False,False,False,False,Cloudy,24.5,Tidak Ramai
Sidewalk Jimbaran,2024-10-20,12,54,False,False,False,False,False,Cloudy,27.5,Ramai
Sidewalk Jimbaran,2024-10-20,13,60,False,False,False,False,False,Cloudy,28.5,Ramai
Sidewalk Jimbaran,2024-10-20,14,62,False,False,False,False,False,Cloudy,29.1,Ramai
Sidewalk Jimbaran,2024-10-20,15,61,False,False,False,False,False,Sunny,28.5,Ramai
Sidewalk Jimbaran,2024-10-20,16,62,False,False,False,False,False,Sunny,28.5,Ramai
Sidewalk Jimbaran,2024-10-20,17,68,False,False,False,False,False,Sunny,31.2,Ramai
Sidewalk Jimbaran,2024-10-20,18,79,False,False,False,False,False,Cloudy,28.9,Sangat Ramai
Sidewalk Jimbaran,2024-10-20,19,91,False,False,False,False,False,Cloudy,29.0,Sangat Ramai
Sidewalk Jimbaran,2024-10-20,20,91,False,False,False,False,False,Cloudy,26.0,Sangat Ramai
Sidewalk Jimbaran,2024-10-20,21,75,False,False,False,False,False,Cloudy,27.2,Ramai
Sidewalk Jimbaran,2024-10-20,22,51,False,False,False,False,False,Sunny,27.8,Ramai
Sidewalk Jimbaran,2024-10-20,23,0,False,False,False,False,False,Sunny,28.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-21,6,0,False,False,False,False,False,Sunny,30.1,Tidak Ramai
Sidewalk Jimbaran,2024-10-21,7,0,False,False,False,False,False,Cloudy,29.7,Tidak Ramai
